Channel,Product,Harvest Year,Harvest Week,Qty,Value
Orders,Cabbage Savoy - lb,2026,47,1,$1.75
Markets,Carrot Bulk - lb,2026,47,600,"$2,100.00"
Orders,Carrot Bulk - lb,2026,47,1,$2.45
Markets,Cauliflower - lb,2026,47,223,$892.00
Markets,Cauliflower Purple - lb,2026,47,20.5,$82.00
Markets,Cauliflower Romanesco - lb,2026,47,30.5,$122.00
Markets,Celery - bu,2026,47,206,"$1,030.00"
Markets,Celery - bu,2026,47,190,$950.00
Markets,Chard - bu,2026,47,50,$250.00
Orders,Chard - bu,2026,47,3,$10.50
Markets,Cilantro - bu,2026,47,62,$248.00
Markets,Collards - bu,2026,47,50,$250.00
Orders,Collards - bu,2026,47,2,$7.00
Markets,Dandelion - bu,2026,47,40,$200.00
Markets,Dandelion - bu,2026,47,14,$70.00
Orders,Dandelion - bu,2026,47,1,$3.50
Markets,Escarole - ea,2026,47,27,$135.00
Markets,Fennel - ea,2026,47,83,$332.00
Markets,Fennel - ea,2026,47,20,$80.00
Markets,Garlic - lb,2026,47,97,"$1,552.00"
Markets,Kale Curly - bu,2026,47,43,$215.00
Orders,Kale Curly - bu,2026,47,2,$7.00
Markets,Kale Lacinato - bu,2026,47,176,$880.00
Orders,Kale Lacinato - bu,2026,47,11,$38.50
Markets,Kale Russian - bu,2026,47,14,$70.00
Markets,Kohlrabi Storage - ea,2026,47,38,$152.00
Markets,Mustard - bu,2026,47,16,$80.00
Markets,Parsley - bu,2026,47,125,$500.00
Markets,Parsley - bu,2026,47,135,$540.00
Orders,Parsley - bu,2026,47,3,$8.40
Markets,Potato Blue - lb,2026,47,108,$378.00
Markets,Potato Red - lb,2026,47,84,$294.00
Markets,Potato White - lb,2026,47,227.5,$796.25
Markets,Potato White - lb,2026,47,266.5,$932.75
Markets,Potato Yellow - lb,2026,47,310.5,"$1,086.75"
Markets,Puntarelle - lb,2026,47,59.3,$533.70
Markets,Radicchio Forced - lb,2026,47,55,$880.00
Markets,Radicchio Round - lb,2026,47,28.8,$259.20
Markets,Radicchio Treviso - lb,2026,47,58.8,$529.20
Markets,Radicchio Variegated - lb,2026,47,26.2,$235.80
Markets,Radish Daikon Bulk - lb,2026,47,70,$245.00
Markets,Radish Purple - bu,2026,47,5,$20.00
Markets,Salad Mix - 1 1/3 lb,2026,47,27,$675.00
Markets,Salad Mix - 1/3 lb,2026,47,53,$371.00
Markets,Salad Mix - 2/3 lb ,2026,47,70,$980.00
Markets,Scallion - bu,2026,47,132,$528.00
Orders,Scallion - bu,2026,47,5,$14.00
Markets,Spinach - 1 lb,2026,47,35,$490.00
Markets,Spinach - 1/2 lb,2026,47,41,$287.00
Markets,Sweet Potato Covington - lb,2026,47,165,$577.50
Markets,Winter Squash Butternut - lb,2026,47,255.6,$766.80
Markets,Winter Squash Futsu - lb,2026,47,38,$114.00
Markets,Winter Squash Honeynut - lb,2026,47,53.2,$266.00
Markets,Winter Squash Koginut - lb,2026,47,60.4,$181.20
Markets,Beets Bulk Golden - lb,2026,48,25,$87.50
Markets,Beets Bulk Red - lb,2026,48,25,$87.50
Markets,Cabbage Chinese - lb,2026,48,40,$160.00
Markets,Beets Bulk Golden - lb,2026,49,25,$87.50
Markets,Beets Bulk Red - lb,2026,49,25,$87.50
Markets,Braising Mix - 1 lb,2026,49,45,$405.00
Markets,Broccolini - bu,2026,49,150,$900.00
Markets,Cabbage Chinese - lb,2026,49,40,$160.00
Markets,Cabbage Cone Storage - lb,2026,49,55,$137.50
Markets,Cabbage Green Storage - lb,2026,49,36.1,$90.25
Markets,Cabbage Red - lb,2026,49,45,$112.50
Markets,Cabbage Savoy - lb,2026,49,40,$100.00
Markets,Carrot Bulk - lb,2026,49,250,$875.00
Markets,Collards - bu,2026,49,42,$210.00
Markets,Kale Curly - bu,2026,49,58,$290.00
Markets,Kale Lacinato - bu,2026,49,135,$675.00
Markets,Kohlrabi Storage - ea,2026,49,44,$176.00
Markets,Potato Red - lb,2026,49,44.3,$155.05
Markets,Potato White - lb,2026,49,84.7,$296.45
Markets,Potato Yellow - lb,2026,49,83.1,$290.85
Markets,Radicchio Round - lb,2026,49,40.1,$360.90
Markets,Radicchio Treviso - lb,2026,49,15,$135.00
Markets,Radish Daikon Bulk - lb,2026,49,46.6,$163.10
Markets,Salad Mix - 1/3 lb,2026,49,56,$392.00
Markets,Spinach - 1 lb,2026,49,40,$560.00
Markets,Spinach - 1/2 lb,2026,49,39,$273.00
Markets,Sweet Potato Covington - lb,2026,49,55,$192.50
Markets,Winter Squash Butternut - lb,2026,49,107.8,$323.40
Markets,Winter Squash Futsu - lb,2026,49,46.35,$139.05
Markets,Beets Bulk Golden - lb,2026,50,25,$87.50
Markets,Beets Bulk Red - lb,2026,50,25,$87.50
Markets,Cabbage Chinese - lb,2026,50,40,$160.00
Markets,Cabbage Cone Storage - lb,2026,50,31.6,$79.00
Markets,Cabbage Red - lb,2026,50,45,$112.50
Markets,Cabbage Savoy - lb,2026,50,40,$100.00
Markets,Carrot Bulk - lb,2026,50,250,$875.00
Markets,Collards - bu,2026,50,20,$100.00
Markets,Kale Lacinato - bu,2026,50,47,$235.00
Markets,Kohlrabi Storage - ea,2026,50,31,$124.00
Markets,Potato Red - lb,2026,50,50,$175.00
Markets,Potato White - lb,2026,50,55,$192.50
Markets,Potato White - lb,2026,50,43,$150.50
Markets,Potato Yellow - lb,2026,50,47.5,$166.25
Markets,Radish Daikon Bulk - lb,2026,50,43,$150.50
Markets,Spinach - 1 lb,2026,50,28,$392.00
Markets,Spinach - 1/2 lb,2026,50,29,$203.00
Markets,Sweet Potato Covington - lb,2026,50,25,$87.50
Markets,Winter Squash Butternut - lb,2026,50,62,$186.00
Markets,Winter Squash Futsu - lb,2026,50,19,$57.00
Markets,Winter Squash Koginut - lb,2026,50,26.7,$80.10
Markets,Beets Bulk Golden - lb,2026,51,25,$87.50
Markets,Beets Bulk Red - lb,2026,51,25,$87.50
Markets,Bok Choy - ea,2026,51,10,$25.00
Markets,Bok Choy - lb,2026,51,13,$130.00
Markets,Braising Mix - 1 lb,2026,51,50,$450.00
Markets,Cabbage Cone Storage - lb,2026,51,65.2,$163.00
Markets,Cabbage Green Storage - lb,2026,51,32.3,$80.75
Markets,Cabbage Red - lb,2026,51,45,$112.50
Markets,Cabbage Savoy - lb,2026,51,40,$100.00
Markets,Carrot Bulk - lb,2026,51,250,$875.00
Markets,Chard - bu,2026,51,14,$70.00
Markets,Collards - bu,2026,51,22,$110.00
Markets,Kale Curly - bu,2026,51,38,$190.00
Markets,Kale Lacinato - bu,2026,51,150,$750.00
Markets,Kale Russian - bu,2026,51,30,$150.00
Markets,Kohlrabi Storage - ea,2026,51,45,$180.00
Markets,Mustard - bu,2026,51,16,$80.00
Markets,Potato Red - lb,2026,51,57,$199.50
Markets,Potato White - lb,2026,51,76.75,$268.63
Markets,Potato White - lb,2026,51,88,$308.00
Markets,Potato Yellow - lb,2026,51,105,$367.50
Markets,Radicchio Forced - lb,2026,51,27,$432.00
Markets,Radicchio Round - lb,2026,51,35.3,$317.70
Markets,Radicchio Treviso - lb,2026,51,6,$54.00
Markets,Radish Daikon Bulk - lb,2026,51,71.4,$249.90
Markets,Salad Mix - 1/3 lb,2026,51,42,$294.00
Markets,Salad Mix - 2/3 lb ,2026,51,26,$364.00
Markets,Spinach - 1 lb,2026,51,20,$280.00
Markets,Spinach - 1/2 lb,2026,51,27,$189.00
Markets,Sweet Potato Covington - lb,2026,51,77,$269.50
Markets,Winter Squash Butternut - lb,2026,51,101.6,$304.80
Markets,Winter Squash Futsu - lb,2026,51,9.8,$29.40
Markets,Winter Squash Koginut - lb,2026,51,48,$144.00
Markets,Beets Bulk Golden - lb,2026,52,25,$87.50
Markets,Beets Bulk Red - lb,2026,52,25,$87.50
Markets,Cabbage Red - lb,2026,52,45,$112.50
Markets,Cabbage Savoy - lb,2026,52,40,$100.00
Markets,Potato White - lb,2026,52,55,$192.50
